lat,lon,instid,name,year,attainment,students
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2002,-72.558193,298
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2003,-61.986368,289
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2004,-73.541800,1
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2007,-80.419111,139
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2008,-69.704442,157
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2009,-58.539621,241
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2010,-39.617353,244
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2011,-63.124211,250
39.961812,-75.23003,277,"SAYRE, WILLIAM L. HIGH SCHOOL - 1100",2012,-72.839983,3
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2002,-79.315576,93
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2003,-66.203803,98
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2004,-68.630016,3
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2006,43.405614,196
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2007,-5.282463,261
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2008,-30.773203,15
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2009,-10.976049,269
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2010,-15.073629,292
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2011,-41.111574,304
39.961812,-75.23003,309,"RHOADS, JAMES SCHOOL - 1410",2012,-55.944053,14
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2002,-0.625999,112
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2003,16.081175,125
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2006,34.021282,281
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2007,53.814457,296
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2009,33.280044,283
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2010,19.768248,260
39.961812,-75.23003,342,MYA-MIDDLE YEARS ALTERNATIVE - 1580,2011,40.569867,260
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2002,-20.400334,142
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2003,-13.971935,146
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2004,-22.404300,1
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2006,28.171280,418
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2007,-1.587913,462
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2008,-51.529112,13
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2009,12.620146,362
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2010,20.416438,358
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2011,22.400833,361
39.961812,-75.23003,387,"HAMILTON, ANDREW SCHOOL - 1290",2012,-67.327291,6
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2002,-89.396899,154
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2003,-65.778405,162
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2006,-43.469117,209
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2007,-36.290523,255
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2008,-70.645917,21
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2009,-29.214615,179
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2010,-21.536840,203
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2011,-36.645817,139
39.961812,-75.23003,438,"LEA, HENRY C. - 1340",2012,9.156537,4
39.961812,-75.23003,500,"SULZBERGER, MAYER MIDDLE SCH. - 1120",2002,-101.075575,220
39.961812,-75.23003,500,"SULZBERGER, MAYER MIDDLE SCH. - 1120",2003,-60.799357,227
39.961812,-75.23003,500,"SULZBERGER, MAYER MIDDLE SCH. - 1120",2004,-103.311650,2
39.961812,-75.23003,500,"SULZBERGER, MAYER MIDDLE SCH. - 1120",2006,-60.357386,529
39.961812,-75.23003,500,"SULZBERGER, MAYER MIDDLE SCH. - 1120",2007,-48.619599,498
39.961812,-75.23003,500,"SULZBERGER, MAYER MIDDLE SCH. - 1120",2008,-69.430883,36
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2002,-117.542984,169
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2003,-106.969369,275
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2004,-128.379026,30
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2007,-95.152939,131
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2008,-74.733696,207
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2009,-64.768674,352
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2010,-48.624311,314
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2011,-57.139024,272
39.961812,-75.23003,510,WEST PHILADELPHIA HIGH SCHOOL - 1020,2012,14.522250,7
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2002,-90.281402,93
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2003,-67.174246,107
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2004,-86.729775,4
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2006,-13.687317,406
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2007,-73.806376,503
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2008,-66.008657,61
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2009,-68.835407,287
39.961812,-75.23003,575,"DAROFF, SAMUEL SCHOOL - 4210",2010,-50.293808,23
39.961812,-75.23003,841,WEST PHILA HIGH SCHOOL EOP - 3910,2010,-73.394800,7
39.961812,-75.23003,841,WEST PHILA HIGH SCHOOL EOP - 3910,2011,-109.702088,9
39.964012,-75.14764,173,PARKWAY CENTER CITY HIGH SCHL - 5080,2007,46.355724,71
39.964012,-75.14764,173,PARKWAY CENTER CITY HIGH SCHL - 5080,2008,66.521405,75
39.964012,-75.14764,173,PARKWAY CENTER CITY HIGH SCHL - 5080,2009,60.590005,186
39.964012,-75.14764,173,PARKWAY CENTER CITY HIGH SCHL - 5080,2010,56.906549,180
39.964012,-75.14764,173,PARKWAY CENTER CITY HIGH SCHL - 5080,2011,48.165554,162
39.964012,-75.14764,173,PARKWAY CENTER CITY HIGH SCHL - 5080,2012,45.213250,1
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2002,20.129385,44
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2003,33.947578,57
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2004,-166.721700,1
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2006,9.231767,186
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2007,9.297051,279
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2008,40.809947,9
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2009,9.653148,219
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2010,25.629998,209
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2011,39.221793,203
39.964012,-75.14764,294,"KEARNY, GEN. PHILIP SCHOOL - 5480",2012,22.196837,4
39.964012,-75.14764,451,PHILADELPHIA HS FOR BUSINESS - 1090,2007,-31.551993,23
39.964012,-75.14764,451,PHILADELPHIA HS FOR BUSINESS - 1090,2008,7.425212,57
39.964012,-75.14764,451,PHILADELPHIA HS FOR BUSINESS - 1090,2009,11.686845,87
39.964012,-75.14764,451,PHILADELPHIA HS FOR BUSINESS - 1090,2010,4.632629,56
39.964012,-75.14764,451,PHILADELPHIA HS FOR BUSINESS - 1090,2011,-8.521862,71
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2002,41.159985,136
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2003,54.362028,81
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2007,60.314864,150
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2008,102.846271,143
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2009,81.098200,205
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2010,79.746956,252
39.964012,-75.14764,521,"BODINE, WILLIAM W. H.S. - 5150",2011,89.538353,254
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2002,1.476290,42
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2003,-25.276459,37
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2004,-203.531325,2
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2006,5.490015,160
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2007,11.375366,210
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2008,-23.565166,5
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2009,7.809562,145
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2010,20.108403,150
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2011,13.376699,163
39.964012,-75.14764,654,SPRING GARDEN SCHOOL - 5560,2012,-139.210212,4
39.968262,-75.17222,47,RETI-WRAP TRANSITION CENTER - 5031,2009,-115.689416,6
39.968262,-75.17222,47,RETI-WRAP TRANSITION CENTER - 5031,2010,-97.059947,9
39.968262,-75.17222,47,RETI-WRAP TRANSITION CENTER - 5031,2011,-30.108291,17
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2002,-131.371772,31
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2003,-62.625302,34
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2006,-40.768971,128
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2007,-24.787843,119
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2008,-44.556766,10
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2009,-23.867233,106
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2010,-6.604414,110
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2011,-13.865131,111
39.968262,-75.17222,62,"WARING, LAURA W. SCHOOL - 2490",2012,15.536766,3
39.968262,-75.17222,94,"MASTERMAN, JULIA R. MIDDLE SCH - 2141",2002,114.931996,357
39.968262,-75.17222,94,"MASTERMAN, JULIA R. MIDDLE SCH - 2141",2003,141.542416,361
39.968262,-75.17222,94,"MASTERMAN, JULIA R. MIDDLE SCH - 2141",2007,119.909814,749
39.968262,-75.17222,94,"MASTERMAN, JULIA R. MIDDLE SCH - 2141",2008,130.150600,1
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2002,151.683593,99
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2003,168.184503,98
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2007,119.542716,112
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2008,126.170458,109
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2009,124.954953,915
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2010,122.460838,932
39.968262,-75.17222,100,"MASTERMAN, JULIA R. HIGH SCHL. - 2140",2011,125.982346,913
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2002,-127.101913,116
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2003,-110.180849,181
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2004,-170.394200,2
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2007,-80.519512,87
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2008,-30.265188,121
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2009,-33.103131,242
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2010,-46.535060,271
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2011,-40.012000,228
39.968262,-75.17222,202,"FRANKLIN, BENJAMIN HIGH SCHOOL - 2010",2012,-50.926358,6
39.968262,-75.17222,303,FRANKLIN LEARNING CENTER - 2290,2008,56.238487,4
39.968262,-75.17222,303,FRANKLIN LEARNING CENTER - 2290,2009,35.692104,112
39.968262,-75.17222,303,FRANKLIN LEARNING CENTER - 2290,2010,37.056650,110
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2002,-74.608962,132
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2003,-35.977249,141
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2004,-191.999100,1
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2006,-5.313226,233
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2007,-8.013068,290
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2008,-32.585500,4
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2009,-3.087949,183
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2010,4.504871,187
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2011,9.669905,190
39.968262,-75.17222,596,BACHE-MARTIN SCHOOL - 2210,2012,-3.171400,2
39.968262,-75.17222,635,GATEWAY TO COLLEGE - 8100,2007,-58.441407,7
39.968262,-75.17222,635,GATEWAY TO COLLEGE - 8100,2008,-137.090250,2
39.968262,-75.17222,794,RE-ENGAGEMENT CENTER - 8900,2009,-134.734350,1
39.968262,-75.17222,856,FRANKLIN HIGH SCHOOL EOP - 3210,2011,-77.476018,8
39.968262,-75.17222,856,FRANKLIN HIGH SCHOOL EOP - 3210,2012,-77.470043,8
39.975929,-75.25256,170,"LAMBERTON,ROBERT E HIGH SCHOOL - 4330",2007,-80.100912,73
39.975929,-75.25256,170,"LAMBERTON,ROBERT E HIGH SCHOOL - 4330",2008,-59.171707,71
39.975929,-75.25256,170,"LAMBERTON,ROBERT E HIGH SCHOOL - 4330",2009,-59.354006,100
39.975929,-75.25256,170,"LAMBERTON,ROBERT E HIGH SCHOOL - 4330",2010,-38.644083,137
39.975929,-75.25256,170,"LAMBERTON,ROBERT E HIGH SCHOOL - 4330",2011,-16.480520,93
39.975929,-75.25256,170,"LAMBERTON,ROBERT E HIGH SCHOOL - 4330",2012,-109.248075,2
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2002,-36.686489,34
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2003,-33.941737,58
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2006,38.779766,103
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2007,-11.947702,157
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2008,110.950016,3
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2009,4.721816,83
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2010,6.348478,87
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2011,9.423750,92
39.975929,-75.25256,186,OVERBROOK ELEMENTARY SCHOOL - 4370,2012,-21.505200,2
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2002,-43.353185,65
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2003,-24.813797,68
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2006,23.641614,203
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2007,18.560241,233
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2008,-96.588816,3
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2009,30.087409,184
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2010,34.386528,176
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2011,41.804666,158
39.975929,-75.25256,191,OVERBROOK EDUCATIONAL CENTER - 4480,2012,94.798700,3
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2002,-92.032855,327
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2003,-68.861170,371
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2004,-41.667925,4
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2006,-8.620599,417
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2007,-22.608076,460
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2008,-43.387154,22
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2009,-8.972872,359
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2010,0.505275,338
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2011,49.388902,290
39.975929,-75.25256,372,"LAMBERTON,ROBERT E ELEMENTARY - 4320",2012,0.315212,8
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2002,-43.908783,145
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2003,-39.878744,137
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2004,-15.793550,2
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2006,21.556507,211
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2007,-10.129044,377
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2008,-45.366240,16
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2009,-11.367215,272
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2010,-4.948635,285
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2011,0.183776,265
39.975929,-75.25256,587,"CASSIDY,LEWIS C ACADEMICS PLUS - 4240",2012,-95.143166,3
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2002,-47.713230,44
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2003,-28.167280,33
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2006,-23.983108,127
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2007,-82.470912,151
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2008,-97.225904,11
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2009,-91.242164,85
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2010,-62.244844,88
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2011,-10.658604,85
39.977662,-75.14336,88,"DUNBAR, PAUL L. SCHOOL - 5250",2012,-23.044862,4
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2002,-85.962448,37
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2003,-21.969094,50
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2006,17.156731,224
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2007,-43.963209,256
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2008,-77.119660,12
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2009,-45.928355,145
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2010,-42.063813,140
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2011,-28.590745,137
39.977662,-75.14336,177,"MCKINLEY, WILLIAM SCHOOL - 5350",2012,-1.353450,1
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2002,-108.370210,88
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2003,-103.719368,63
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2004,-132.035637,4
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2006,-92.892791,232
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2007,-33.692854,269
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2008,-53.112846,20
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2009,16.945479,172
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2010,1.301423,178
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2011,-11.677772,142
39.977662,-75.14336,237,"FERGUSON, JOSEPH C. SCHOOL - 5290",2012,51.275150,2
39.977662,-75.14336,305,PHILADELPHIA MILITARY ACADEMY - 5270,2002,-129.642931,125
39.977662,-75.14336,305,PHILADELPHIA MILITARY ACADEMY - 5270,2003,-90.271460,95
39.977662,-75.14336,379,PHILA MILITARY ACAD @ ELVERSON - 5050,2007,-21.350632,70
39.977662,-75.14336,379,PHILA MILITARY ACAD @ ELVERSON - 5050,2008,32.400353,79
39.977662,-75.14336,379,PHILA MILITARY ACAD @ ELVERSON - 5050,2009,39.131008,127
39.977662,-75.14336,379,PHILA MILITARY ACAD @ ELVERSON - 5050,2010,37.001742,121
39.977662,-75.14336,379,PHILA MILITARY ACAD @ ELVERSON - 5050,2011,54.971440,108
39.977662,-75.14336,379,PHILA MILITARY ACAD @ ELVERSON - 5050,2012,88.561050,1
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2002,-99.343449,253
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2003,-104.772891,210
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2004,-95.774650,2
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2007,-85.498245,110
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2008,-68.961797,134
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2009,-97.597828,110
39.977662,-75.14336,542,"PENN, WILLIAM HIGH SCHOOL - 5040",2010,-44.911450,1
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2002,-92.911856,24
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2003,-68.529432,23
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2006,-7.254925,118
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2007,-44.900105,151
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2008,-71.311680,13
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2009,-47.623602,101
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2010,-64.576306,97
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2011,-48.539065,80
39.977662,-75.14336,607,"HARRISON, WILLIAM H. SCHOOL - 5310",2012,-138.041600,1
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2002,-103.885767,67
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2003,-33.942800,86
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2004,13.039500,1
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2006,-35.739452,153
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2007,-19.974870,160
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2008,-47.857605,9
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2009,-12.955418,109
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2010,-3.724495,116
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2011,-3.254875,111
39.977662,-75.14336,611,"LUDLOW, JAMES R. SCHOOL - 5340",2012,-106.134062,4
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2002,-54.953306,83
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2003,12.733228,61
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2004,-68.339275,2
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2006,49.016264,148
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2007,37.827224,214
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2008,-23.945807,7
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2009,54.134488,133
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2010,63.126675,137
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2011,50.650705,128
39.977662,-75.14336,617,"MOFFET, JOHN SCHOOL - 5370",2012,15.027200,3
39.977662,-75.14336,683,WILLIAM PENN HIGH SCHOOL EOP - 3890,2008,-137.090250,1
39.977662,-75.14336,819,ABRAXAS @ HARRISON ELEMENTARY - 8808,2009,-64.974116,3
39.977662,-75.14336,819,ABRAXAS @ HARRISON ELEMENTARY - 8808,2010,-123.296575,2
39.977662,-75.14336,819,ABRAXAS @ HARRISON ELEMENTARY - 8808,2011,-79.681650,5
39.977662,-75.14336,831,CROSSROADS @ ELVERSON - 8690,2010,-46.911682,28
39.977662,-75.14336,831,CROSSROADS @ ELVERSON - 8690,2011,10.920912,4
39.978162,-75.12565,57,"BROWN, HENRY A. SCHOOL - 5210",2006,-1.020379,54
39.978162,-75.12565,57,"BROWN, HENRY A. SCHOOL - 5210",2007,3.907894,120
39.978162,-75.12565,57,"BROWN, HENRY A. SCHOOL - 5210",2008,3.803287,13
39.978162,-75.12565,57,"BROWN, HENRY A. SCHOOL - 5210",2009,-3.539016,145
39.978162,-75.12565,57,"BROWN, HENRY A. SCHOOL - 5210",2010,4.239039,215
39.978162,-75.12565,57,"BROWN, HENRY A. SCHOOL - 5210",2011,-3.746586,259
